person_id,product_id,height,bust,waist,hips,garment_bust,garment_waist,garment_hip,garment_length,garment_sleeve,bust_ease,waist_ease,hip_ease,bust_ratio,waist_ratio,hip_ratio,bust_mismatch,waist_mismatch,hip_mismatch,bust_relative_mismatch,waist_relative_mismatch,hip_relative_mismatch,mean_ease,ease_std,known_fit_dimensions,tight_dimension_count,extreme_ease_count,length_height_ratio,category_count,style_count,pattern_count,material_count,semantic_token_count,is_striped,is_floral,is_animal_print,is_checked,is_sequin,is_knit,is_stretch,is_relaxed,is_fitted,is_swing,is_longline,is_off_shoulder,is_batwing,is_long_sleeve,is_short_sleeve,category_cardigan,category_jacket,category_kimono,category_outerwear,category_pants,category_top,category_unknown,style_casual,style_elegant,style_fitted,style_layering,style_relaxed,style_romantic,style_sporty,style_unknown,pattern_animal,pattern_check,pattern_floral,pattern_plain,pattern_sequin,pattern_spot,pattern_stripe,material_cosy,material_jersey,material_knit,material_sequin,material_stretch,material_textured,material_unknown,silhouette_cropped,silhouette_fitted,silhouette_longline,silhouette_oversized,silhouette_relaxed,silhouette_swing,silhouette_unknown,sleeve_type_batwing,sleeve_type_bell,sleeve_type_flute,sleeve_type_long,sleeve_type_short,sleeve_type_unknown,neckline_collared,neckline_cowl,neckline_crew,neckline_off_shoulder,neckline_scoop,neckline_unknown,neckline_v_neck,length_style_long,length_style_mid,length_style_short,length_style_unknown,color_black,color_blue,color_blush,color_cream,color_gold,color_green,color_grey,color_jade,color_khaki,color_natural,color_navy,color_nude,color_olive,color_opal,color_orange,color_pink,color_red,color_silver,color_stone,color_stripe,color_teal,color_unknown,color_white,color_wine,color_yellow,label_status,hybrid_score,is_positive,rank
Palatina,bubbles-print-tee#Cambridge,178.0,97.0,84.0,109.0,102.0,100.0,106.0,65.0,72.0,5.0,16.0,-3.0,1.0515463917525774,1.1904761904761905,0.9724770642201837,5.0,16.0,3.0,0.0515463917525773,0.1904761904761904,0.0275229357798165,6.0,9.539392014169456,3,1,0,0.3651685393258427,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.6794285,False,53.0
Palatina,sandy-off-the-shoulder-top#Gingham,178.0,97.0,84.0,109.0,102.0,110.0,110.0,59.0,52.0,5.0,26.0,1.0,1.0515463917525774,1.3095238095238095,1.0091743119266054,5.0,26.0,1.0,0.0515463917525773,0.3095238095238095,0.0091743119266055,10.666666666666666,13.428824718989125,3,0,0,0.3314606741573033,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.61123604,False,222.0
Palatina,fundamental-vee-tee#Black,178.0,97.0,84.0,109.0,104.0,104.0,108.0,70.0,26.0,7.0,20.0,-1.0,1.0721649484536082,1.238095238095238,0.9908256880733946,7.0,20.0,1.0,0.0721649484536082,0.238095238095238,0.0091743119266055,8.666666666666666,10.598742063723098,3,1,0,0.3932584269662921,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.6831431,False,47.0
Palatina,meredith-78-oversized-pullover-knit#CameoRose,178.0,97.0,84.0,109.0,164.0,164.0,,56.0,55.0,67.0,80.0,,1.690721649484536,1.9523809523809523,,67.0,80.0,,0.6907216494845361,0.9523809523809524,,73.5,9.192388155425116,2,0,2,0.3146067415730337,1,3,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.10019276,False,888.0
Palatina,runaway-top#SoftMint,178.0,97.0,84.0,109.0,118.0,,138.0,50.0,,21.0,,29.0,1.2164948453608246,,1.2660550458715596,21.0,,29.0,0.2164948453608247,,0.2660550458715596,25.0,5.656854249492381,2,0,0,0.2808988764044944,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.5271939,False,439.0
Palatina,belle-satin-shirt#Black,178.0,97.0,84.0,109.0,135.0,134.0,143.0,83.0,77.0,38.0,50.0,34.0,1.3917525773195876,1.5952380952380951,1.311926605504587,38.0,50.0,34.0,0.3917525773195876,0.5952380952380952,0.3119266055045872,40.666666666666664,8.326663997864532,3,0,0,0.4662921348314606,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.45914045,False,600.0
Palatina,this-mortal-coil-drape#StormClam,178.0,97.0,84.0,109.0,139.0,137.0,134.0,86.0,31.0,42.0,53.0,25.0,1.4329896907216495,1.630952380952381,1.2293577981651376,42.0,53.0,25.0,0.4329896907216495,0.6309523809523809,0.2293577981651376,40.0,14.106735979665885,3,0,1,0.4831460674157303,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.4607548,False,595.0
Palatina,falling-for-you-cardi#Khaki,178.0,97.0,84.0,109.0,,,,116.0,64.0,,,,,,,,,,,,,,,0,0,0,0.651685393258427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.52217585,True,459.0
Palatina,the-zip-front-blouse#Navy,178.0,97.0,84.0,109.0,130.0,140.0,,72.0,76.0,33.0,56.0,,1.3402061855670102,1.6666666666666667,,33.0,56.0,,0.3402061855670103,0.6666666666666666,,44.5,16.263455967290593,2,0,1,0.4044943820224719,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.4006619,False,705.0
Palatina,layer-me-bamboo-rouched-sleeve-tee#Copper,178.0,97.0,84.0,109.0,109.0,99.0,113.0,64.0,71.0,12.0,15.0,4.0,1.1237113402061856,1.1785714285714286,1.036697247706422,12.0,15.0,4.0,0.1237113402061855,0.1785714285714285,0.036697247706422,10.333333333333334,5.686240703077327,3,0,0,0.3595505617977528,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.6500627,False,125.0
Palatina,boho-embroidered-top#BohoDenim,178.0,97.0,84.0,109.0,100.0,96.0,144.0,66.0,62.0,3.0,12.0,35.0,1.0309278350515465,1.1428571428571428,1.3211009174311927,3.0,12.0,35.0,0.0309278350515463,0.1428571428571428,0.3211009174311927,16.666666666666668,16.50252505931542,3,0,0,0.3707865168539326,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.60433024,False,239.0
Palatina,drama-top#BlackGrey,178.0,97.0,84.0,109.0,120.0,110.0,110.0,67.0,66.0,23.0,26.0,1.0,1.2371134020618555,1.3095238095238095,1.0091743119266054,23.0,26.0,1.0,0.2371134020618556,0.3095238095238095,0.0091743119266055,16.666666666666668,13.650396819628844,3,0,0,0.3764044943820224,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.6075073,False,231.0
Palatina,half-sleeve-fluffy-knit#Ivory,178.0,97.0,84.0,109.0,144.0,124.0,92.0,62.0,56.0,47.0,40.0,-17.0,1.4845360824742269,1.4761904761904765,0.8440366972477065,47.0,40.0,17.0,0.4845360824742268,0.4761904761904761,0.1559633027522936,23.333333333333332,35.10460558578223,3,1,0,0.348314606741573,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.5365392,False,415.0
Palatina,hayley-button-down#NavySparro,178.0,97.0,84.0,109.0,100.0,96.0,108.0,66.0,73.0,3.0,12.0,-1.0,1.0309278350515465,1.1428571428571428,0.9908256880733946,3.0,12.0,1.0,0.0309278350515463,0.1428571428571428,0.0091743119266055,4.666666666666667,6.6583281184793925,3,1,0,0.3707865168539326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.6515285,False,121.0
Palatina,the-tie-layering-knit#Grey,178.0,97.0,84.0,109.0,144.0,138.0,,62.0,75.0,47.0,54.0,,1.4845360824742269,1.6428571428571428,,47.0,54.0,,0.4845360824742268,0.6428571428571429,,50.5,4.949747468305833,2,0,1,0.348314606741573,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.21699086,False,861.0
Palatina,niue-neck-tie-shirt#LightBlue,178.0,97.0,84.0,109.0,84.0,100.0,108.0,62.0,63.0,-13.0,16.0,-1.0,0.865979381443299,1.1904761904761905,0.9908256880733946,13.0,16.0,1.0,0.134020618556701,0.1904761904761904,0.0091743119266055,0.6666666666666666,14.571661996262929,3,2,0,0.348314606741573,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.6903644,False,33.0
Palatina,rib-tank-2#Mustard,178.0,97.0,84.0,109.0,104.0,106.0,112.0,69.0,,7.0,22.0,3.0,1.0721649484536082,1.261904761904762,1.0275229357798166,7.0,22.0,3.0,0.0721649484536082,0.2619047619047619,0.0275229357798165,10.666666666666666,10.016652800877813,3,0,0,0.3876404494382022,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.65125984,False,122.0
Palatina,softly-swinging-bamboo-tee#Storm,178.0,97.0,84.0,109.0,109.0,120.0,164.0,77.0,32.0,12.0,36.0,55.0,1.1237113402061856,1.4285714285714286,1.5045871559633028,12.0,36.0,55.0,0.1237113402061855,0.4285714285714285,0.5045871559633027,34.333333333333336,21.548395145191986,3,0,1,0.4325842696629213,1,2,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.44854838,False,620.0
Palatina,never-ending-winter-knit-top#DeluxeGree,178.0,97.0,84.0,109.0,150.0,150.0,150.0,73.0,23.0,53.0,66.0,41.0,1.5463917525773196,1.7857142857142858,1.3761467889908257,53.0,66.0,41.0,0.5463917525773195,0.7857142857142857,0.3761467889908257,53.333333333333336,12.503332889007368,3,0,2,0.4101123595505618,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.19301197,False,868.0
Palatina,the-high-low-drape-tee#Grey,178.0,97.0,84.0,109.0,150.0,130.0,132.0,102.0,57.0,53.0,46.0,23.0,1.5463917525773196,1.5476190476190477,1.211009174311927,53.0,46.0,23.0,0.5463917525773195,0.5476190476190477,0.2110091743119266,40.666666666666664,15.695009822658072,3,0,1,0.5730337078651685,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.47613233,False,565.0
Palatina,sugar-snaps-layers-tank#DeepCobalt,178.0,97.0,84.0,109.0,126.0,132.0,139.0,67.0,,29.0,48.0,30.0,1.2989690721649485,1.5714285714285714,1.275229357798165,29.0,48.0,30.0,0.2989690721649484,0.5714285714285714,0.2752293577981651,35.666666666666664,10.692676621563628,3,0,0,0.3764044943820224,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.52667,False,443.0
Palatina,jewel-knit#GreyMarle,178.0,97.0,84.0,109.0,120.0,120.0,104.0,61.0,72.0,23.0,36.0,-5.0,1.2371134020618555,1.4285714285714286,0.9541284403669724,23.0,36.0,5.0,0.2371134020618556,0.4285714285714285,0.0458715596330275,18.0,20.952326839756964,3,1,0,0.3426966292134831,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.4939239,False,519.0
Palatina,the-batwing-tee#Black,178.0,97.0,84.0,109.0,,104.0,90.0,75.0,54.0,,20.0,-19.0,,1.238095238095238,0.8256880733944955,,20.0,19.0,,0.238095238095238,0.1743119266055046,0.5,27.577164466275352,2,1,0,0.4213483146067415,1,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.6939171,False,26.0
Palatina,sugar-snaps-layers-tank#PeachyKeen,178.0,97.0,84.0,109.0,126.0,132.0,139.0,67.0,,29.0,48.0,30.0,1.2989690721649485,1.5714285714285714,1.275229357798165,29.0,48.0,30.0,0.2989690721649484,0.5714285714285714,0.2752293577981651,35.666666666666664,10.692676621563628,3,0,0,0.3764044943820224,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.52667,False,444.0
Palatina,the-cross-over-blouse#Red,178.0,97.0,84.0,109.0,136.0,132.0,129.0,86.0,54.0,39.0,48.0,20.0,1.402061855670103,1.5714285714285714,1.18348623853211,39.0,48.0,20.0,0.4020618556701031,0.5714285714285714,0.1834862385321101,35.666666666666664,14.29452109492771,3,0,0,0.4831460674157303,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.51230717,False,478.0
